type,source_tier,inferred_name,folder,ext,era_hints,culture_hints,path
building,BTG,khmer baray diff,buildings,.dds,,,Art/BTG/ChooseReligions/Toltec_Files/Buildings/Khmer_Baray_DIFF.dds
building,BTG,khmer baray shadow,buildings,.dds,,,Art/BTG/ChooseReligions/Toltec_Files/Buildings/Khmer_Baray_SHADOW.dds
building,BTG,palace med,buildings,.nif,,,Art/BTG/ChooseReligions/Toltec_Files/Buildings/Palace_med.nif
building,BTG,palace med button,buildings,.dds,,,Art/BTG/ChooseReligions/Toltec_Files/Buildings/Palace_med_Button.dds
building,BTG,tol3,buildings,.dds,,,Art/BTG/ChooseReligions/Toltec_Files/Buildings/TOL3.dds
building,BTG,chichenitza map,buildings,.dds,,,Art/BTG/ChooseReligions/Toltec_Files/Buildings/chichenitza_map.dds
building,BTG,chichenitza shadow,buildings,.dds,,,Art/BTG/ChooseReligions/Toltec_Files/Buildings/chichenitza_shadow.dds
building,BTG,forbiddenpalace shadowmap,buildings,.dds,,,Art/BTG/ChooseReligions/Toltec_Files/Buildings/forbiddenpalace-shadowmap.dds
building,BTG,greatlighthouse shadowmap,buildings,.dds,,,Art/BTG/ChooseReligions/Toltec_Files/Buildings/greatlighthouse-shadowmap.dds
building,BTG,sacrificial pyramid,buildings,.nif,,,Art/BTG/ChooseReligions/Toltec_Files/Buildings/sacrificial_pyramid.nif
building,BTG,sacrificial pyramid button,buildings,.dds,,,Art/BTG/ChooseReligions/Toltec_Files/Buildings/sacrificial_pyramid_Button.dds
building,BTG,toltec,buildings,.dds,,,Art/BTG/ChooseReligions/Toltec_Files/Buildings/toltec.dds
building,BTG,toltec,buildings,.nif,,,Art/BTG/ChooseReligions/Toltec_Files/Buildings/toltec.nif
building,BTG,toltec button,buildings,.dds,,,Art/BTG/ChooseReligions/Toltec_Files/Buildings/toltec_Button.dds
building,BTG,toltemple,buildings,.dds,,,Art/BTG/ChooseReligions/Toltec_Files/Buildings/toltemple.dds
building,BTG,toltemple,buildings,.nif,,,Art/BTG/ChooseReligions/Toltec_Files/Buildings/toltemple.nif
building,BTG,toltemple button,buildings,.dds,,,Art/BTG/ChooseReligions/Toltec_Files/Buildings/toltemple_Button.dds
building,BTG,boundshape,buildings,.nif,,,Art/BTG/ChooseReligions/Voodoo_Files/Buildings/BoundShape.nif
building,BTG,voodoohut,buildings,.nif,,,Art/BTG/ChooseReligions/Voodoo_Files/Buildings/VoodooHut.nif
building,BTG,voodoohut button,buildings,.dds,,,Art/BTG/ChooseReligions/Voodoo_Files/Buildings/VoodooHut_Button.dds
building,BTG,voodoohut diffuse,buildings,.dds,,,Art/BTG/ChooseReligions/Voodoo_Files/Buildings/VoodooHut_Diffuse.dds
building,BTG,voodoohut shadow,buildings,.dds,,,Art/BTG/ChooseReligions/Voodoo_Files/Buildings/VoodooHut_Shadow.dds
building,BTG,voodoomarket,buildings,.nif,,,Art/BTG/ChooseReligions/Voodoo_Files/Buildings/VoodooMarket.nif
building,BTG,voodoomarket button,buildings,.dds,,,Art/BTG/ChooseReligions/Voodoo_Files/Buildings/VoodooMarket_Button.dds
building,BTG,voodoomarket diffuse,buildings,.dds,,,Art/BTG/ChooseReligions/Voodoo_Files/Buildings/VoodooMarket_Diffuse.dds
building,BTG,voodoomarket shadows,buildings,.dds,,,Art/BTG/ChooseReligions/Voodoo_Files/Buildings/VoodooMarket_Shadows.dds
building,BTG,voodoopyramid,buildings,.nif,,,Art/BTG/ChooseReligions/Voodoo_Files/Buildings/VoodooPyramid.nif
building,BTG,voodoopyramid button,buildings,.dds,,,Art/BTG/ChooseReligions/Voodoo_Files/Buildings/VoodooPyramid_Button.dds
building,BTG,voodoopyramid diffuse,buildings,.dds,,,Art/BTG/ChooseReligions/Voodoo_Files/Buildings/VoodooPyramid_Diffuse.dds
building,BTG,voodoopyramid shadow,buildings,.dds,,,Art/BTG/ChooseReligions/Voodoo_Files/Buildings/VoodooPyramid_Shadow.dds
building,BTG,voodoopython,buildings,.nif,,,Art/BTG/ChooseReligions/Voodoo_Files/Buildings/VoodooPython.nif
building,BTG,voodoopython button,buildings,.dds,,,Art/BTG/ChooseReligions/Voodoo_Files/Buildings/VoodooPython_Button.dds
building,BTG,voodoopython diffuse,buildings,.dds,,,Art/BTG/ChooseReligions/Voodoo_Files/Buildings/VoodooPython_Diffuse.dds
building,BTG,voodoopython shadows,buildings,.dds,,,Art/BTG/ChooseReligions/Voodoo_Files/Buildings/VoodooPython_Shadows.dds
building,BTG,boundshape,buildings,.nif,,,Art/BTG/ChooseReligions/Zoro_Files/Buildings/BoundShape.nif
building,BTG,firetemple,buildings,.nif,,,Art/BTG/ChooseReligions/Zoro_Files/Buildings/FireTemple.nif
building,BTG,firetemple button,buildings,.dds,,,Art/BTG/ChooseReligions/Zoro_Files/Buildings/FireTemple_Button.dds
building,BTG,firetemple diffuse,buildings,.dds,,,Art/BTG/ChooseReligions/Zoro_Files/Buildings/FireTemple_Diffuse.dds
building,BTG,firetemple shadow,buildings,.dds,,,Art/BTG/ChooseReligions/Zoro_Files/Buildings/FireTemple_Shadow.dds
building,BTG,fire diff,buildings,.dds,,,Art/BTG/ChooseReligions/Zoro_Files/Buildings/Fire_DIFF.dds
building,BTG,fire gloss,buildings,.dds,,,Art/BTG/ChooseReligions/Zoro_Files/Buildings/Fire_GLOSS.dds
building,BTG,firouzabadtemple,buildings,.nif,,,Art/BTG/ChooseReligions/Zoro_Files/Buildings/FirouzabadTemple.nif
building,BTG,firouzabadtemple button,buildings,.dds,,,Art/BTG/ChooseReligions/Zoro_Files/Buildings/FirouzabadTemple_Button.dds
building,BTG,firouzabadtemple diffuse,buildings,.dds,,,Art/BTG/ChooseReligions/Zoro_Files/Buildings/FirouzabadTemple_Diffuse.dds
building,BTG,firouzabadtemple shadow,buildings,.dds,,,Art/BTG/ChooseReligions/Zoro_Files/Buildings/FirouzabadTemple_Shadow.dds
building,BTG,surakhanytemple,buildings,.nif,,asian,Art/BTG/ChooseReligions/Zoro_Files/Buildings/SurakhanyTemple.nif
building,BTG,surakhanytemple button,buildings,.dds,,asian,Art/BTG/ChooseReligions/Zoro_Files/Buildings/SurakhanyTemple_Button.dds
building,BTG,surakhanytemple diffuse,buildings,.dds,,asian,Art/BTG/ChooseReligions/Zoro_Files/Buildings/SurakhanyTemple_Diffuse.dds
building,BTG,surakhanytemple shadow,buildings,.dds,,asian,Art/BTG/ChooseReligions/Zoro_Files/Buildings/SurakhanyTemple_Shadow.dds
building,BTG,zoromonastery,buildings,.nif,,,Art/BTG/ChooseReligions/Zoro_Files/Buildings/ZoroMonastery.nif
building,BTG,zoromonastery button,buildings,.dds,,,Art/BTG/ChooseReligions/Zoro_Files/Buildings/ZoroMonastery_Button.dds
building,BTG,zoromonastery diffuse,buildings,.dds,,,Art/BTG/ChooseReligions/Zoro_Files/Buildings/ZoroMonastery_Diffuse.dds
building,BTG,zoromonastery shadow,buildings,.dds,,,Art/BTG/ChooseReligions/Zoro_Files/Buildings/ZoroMonastery_Shadow.dds
building,BTG,boundshape,hunlun hunlu,.nif,,,Art/BTG/Huns/buildings/Hunlun Hunlu/BoundShape.nif
building,BTG,draugashrinebase,hunlun hunlu,.dds,,,Art/BTG/Huns/buildings/Hunlun Hunlu/DraugaShrineBase.dds
building,BTG,hunlunhunlu,hunlun hunlu,.nif,,,Art/BTG/Huns/buildings/Hunlun Hunlu/HunlunHunlu.nif
building,BTG,smoke01,hunlun hunlu,.dds,,,Art/BTG/Huns/buildings/Hunlun Hunlu/Smoke01.dds
building,BTG,shadow,hunlun hunlu,.dds,,,Art/BTG/Huns/buildings/Hunlun Hunlu/shadow.dds
building,BTG,wigwam,hunlun hunlu,.dds,,,Art/BTG/Huns/buildings/Hunlun Hunlu/wigwam.dds
building,BTG,bank,huns_bank,.dds,,,Art/BTG/Huns/buildings/Huns_Bank/Bank.dds
building,BTG,bankshadow,huns_bank,.dds,,,Art/BTG/Huns/buildings/Huns_Bank/BankShadow.dds
building,BTG,boundshape,huns_bank,.nif,,,Art/BTG/Huns/buildings/Huns_Bank/BoundShape.nif
building,BTG,european bank ind,huns_bank,.nif,,european,Art/BTG/Huns/buildings/Huns_Bank/European_Bank_Ind.nif
building,BTG,granary,huns_granary,.nif,,,Art/BTG/Huns/buildings/Huns_Granary/Granary.nif
building,BTG,yert 256x128,huns_granary,.dds,,,Art/BTG/Huns/buildings/Huns_Granary/Yert_256x128.dds
building,BTG,boundshape,library_med,.nif,,,Art/BTG/Huns/buildings/Huns_Library/Library_Med/BoundShape.nif
building,BTG,humanlibrary,library_med,.nif,,,Art/BTG/Huns/buildings/Huns_Library/Library_Med/HumanLibrary.NIF
building,BTG,humanlibrarybase,library_med,.dds,,,Art/BTG/Huns/buildings/Huns_Library/Library_Med/HumanLibraryBase.dds
building,BTG,boundshape,library_mod,.nif,,,Art/BTG/Huns/buildings/Huns_Library/Library_Mod/BoundShape.nif
building,BTG,library mod,library_mod,.nif,,,Art/BTG/Huns/buildings/Huns_Library/Library_Mod/Library_Mod.nif
building,BTG,consumer,library_mod,.dds,ancient,middle_eastern,Art/BTG/Huns/buildings/Huns_Library/Library_Mod/consumer.dds
building,BTG,ministerstwo3,library_mod,.dds,,,Art/BTG/Huns/buildings/Huns_Library/Library_Mod/ministerstwo3.dds
building,BTG,building shadow,library_ren,.dds,,,Art/BTG/Huns/buildings/Huns_Library/Library_Ren/building_shadow.dds
building,BTG,city hall,library_ren,.nif,,,Art/BTG/Huns/buildings/Huns_Library/Library_Ren/city_hall.nif
building,BTG,rathaus,library_ren,.dds,,,Art/BTG/Huns/buildings/Huns_Library/Library_Ren/rathaus.dds
building,BTG,boundshape,huns_market,.nif,,,Art/BTG/Huns/buildings/Huns_Market/BoundShape.nif
building,BTG,humanmarket,huns_market,.nif,,,Art/BTG/Huns/buildings/Huns_Market/HumanMarket.NIF
building,BTG,humanmarketbase,huns_market,.dds,,,Art/BTG/Huns/buildings/Huns_Market/HumanMarketBase.dds
building,BTG,boundshape,huns_monument,.nif,,,Art/BTG/Huns/buildings/Huns_Monument/BoundShape.nif
building,BTG,turul statue,huns_monument,.nif,,,Art/BTG/Huns/buildings/Huns_Monument/Turul_statue.nif
building,BTG,turul statue,huns_monument,.dds,,,Art/BTG/Huns/buildings/Huns_Monument/turul_statue.dds
building,BTG,hun palace ancient,huns_palace,.nif,ancient,,Art/BTG/Huns/buildings/Huns_Palace/hun_palace_ancient.nif
building,BTG,hun palace medieval,huns_palace,.nif,medieval,,Art/BTG/Huns/buildings/Huns_Palace/hun_palace_medieval.nif
building,BTG,hun palace stone,huns_palace,.dds,,,Art/BTG/Huns/buildings/Huns_Palace/hun_palace_stone.dds
building,BTG,hun palace wood,huns_palace,.dds,,,Art/BTG/Huns/buildings/Huns_Palace/hun_palace_wood.dds
building,BTG,boundshape,huns_aqueduct,.nif,,,Art/BTG/Huns/buildings/Huns_aqueduct/BoundShape.nif
building,BTG,sewageplant,huns_aqueduct,.nif,,,Art/BTG/Huns/buildings/Huns_aqueduct/SewagePlant.nif
building,BTG,sewage treatment plant,huns_aqueduct,.dds,,,Art/BTG/Huns/buildings/Huns_aqueduct/Sewage_Treatment_Plant.dds
building,BTG,sewage treatment plantshadow,huns_aqueduct,.dds,,,Art/BTG/Huns/buildings/Huns_aqueduct/Sewage_Treatment_PlantShadow.dds
building,BTG,well,huns_aqueduct,.nif,,,Art/BTG/Huns/buildings/Huns_aqueduct/Well.nif
building,BTG,well,huns_aqueduct,.dds,,,Art/BTG/Huns/buildings/Huns_aqueduct/well.dds
building,BTG,terrace,banaue rice terrace,.dds,,,Art/BTG/Structures/Banaue Rice Terrace/Terrace.dds
building,BTG,terrace03,banaue rice terrace,.nif,,,Art/BTG/Structures/Banaue Rice Terrace/terrace03.nif
building,BTG,eldercouncil,elder council,.dds,,,Art/BTG/Structures/Elder Council/eldercouncil.dds
building,BTG,eldercouncil,elder council,.nif,,,Art/BTG/Structures/Elder Council/eldercouncil.nif
building,BTG,shadowmap,elder council,.dds,,,Art/BTG/Structures/Elder Council/shadowmap.dds
building,BTG,blacksmith,blacksmith,.nif,,,Art/BTG/Structures/blacksmith/blacksmith.nif
building,BTG,ironworks diff256,blacksmith,.dds,,,Art/BTG/Structures/blacksmith/ironworks_diff256.dds
building,BTG,brewery,brewery,.nif,,,Art/BTG/Structures/brewery/brewery.nif
building,BTG,brewery diffuse 512 1,brewery,.dds,,,Art/BTG/Structures/brewery/brewery_diffuse_512_1.dds
building,BTG,boundshape,factory,.nif,,,Art/BTG/Structures/factory/boundshape.nif
building,BTG,ind14,factory,.dds,,,Art/BTG/Structures/factory/ind14.dds
building,BTG,ind14,factory,.nif,,,Art/BTG/Structures/factory/ind14.nif
building,BTG,ind14 shadow,factory,.dds,,,Art/BTG/Structures/factory/ind14_shadow.dds
building,BTG,castle2,hungarian_vegvar,.dds,medieval,,Art/BTG/Structures/hungarian_vegvar/castle2.dds
building,BTG,castle shadow,hungarian_vegvar,.dds,medieval,,Art/BTG/Structures/hungarian_vegvar/castle_shadow.dds
building,BTG,barrels dump shadow,industrial_park,.dds,industrial,,Art/BTG/Structures/industrial_park/barrels_dump_shadow.dds
building,BTG,base,industrial_park,.dds,industrial,,Art/BTG/Structures/industrial_park/base.dds
building,BTG,boundshape,industrial_park,.nif,industrial,,Art/BTG/Structures/industrial_park/boundshape.nif
building,BTG,detail,industrial_park,.dds,industrial,,Art/BTG/Structures/industrial_park/detail.dds
building,BTG,gasplant,industrial_park,.dds,industrial,,Art/BTG/Structures/industrial_park/gasplant.dds
building,BTG,ind10shadow,industrial_park,.dds,industrial,,Art/BTG/Structures/industrial_park/ind10shadow.dds
building,BTG,ind 10,industrial_park,.dds,industrial,,Art/BTG/Structures/industrial_park/ind_10.dds
building,BTG,industrial park ind,industrial_park,.nif,industrial,,Art/BTG/Structures/industrial_park/industrial_park_ind.nif
building,BTG,industrial park mod,industrial_park,.nif,industrial,,Art/BTG/Structures/industrial_park/industrial_park_mod.nif
building,BTG,industrial park two buildings,industrial_park,.nif,industrial,,Art/BTG/Structures/industrial_park/industrial_park_two buildings.nif
building,BTG,purex,industrial_park,.dds,industrial,,Art/BTG/Structures/industrial_park/purex.dds
building,BTG,radioactive dump,industrial_park,.dds,industrial,,Art/BTG/Structures/industrial_park/radioactive_dump.dds
building,BTG,shadow,industrial_park,.dds,industrial,,Art/BTG/Structures/industrial_park/shadow.dds
building,BTG,asian building,marae,.dds,,asian,Art/BTG/Structures/marae/asian_building.dds
building,BTG,asian building shadow,marae,.dds,,asian,Art/BTG/Structures/marae/asian_building_shadow.dds
building,BTG,fire,marae,.dds,,,Art/BTG/Structures/marae/fire.dds
building,BTG,fire 1,marae,.dds,,,Art/BTG/Structures/marae/fire_1.dds
building,BTG,polynesia atlas,marae,.dds,,,Art/BTG/Structures/marae/polynesia_atlas.dds
building,BTG,smoke,marae,.dds,,,Art/BTG/Structures/marae/smoke.dds
building,BTG,tribalvillage,marae,.dds,,,Art/BTG/Structures/marae/tribalvillage.dds
building,BTG,tribalvillage firepit,marae,.dds,,,Art/BTG/Structures/marae/tribalvillage_firepit.dds
building,BTG,tribalvillage shdw,marae,.dds,,,Art/BTG/Structures/marae/tribalvillage_shdw.dds
building,BTG,watchtower eu.blend,night_watch,.dds,,,Art/BTG/Structures/night_watch/watchtower_eu.blend.dds
building,BTG,watchtower eu.blend,night_watch,.nif,,,Art/BTG/Structures/night_watch/watchtower_eu.blend.nif
building,BTG,terran academy,omnifactory,.dds,,,Art/BTG/Structures/omnifactory/terran academy.dds
building,BTG,terranacademy,omnifactory,.nif,,,Art/BTG/Structures/omnifactory/terranacademy.nif
building,BTG,oilrefinery,refinery2,.nif,,,Art/BTG/Structures/refinery2/oilrefinery.nif
building,BTG,oilrefinerybase,refinery2,.dds,,,Art/BTG/Structures/refinery2/oilrefinerybase.dds
building,BTG,resourceoil02base,refinery2,.dds,,,Art/BTG/Structures/refinery2/resourceoil02base.dds
building,BTG,resourceoilbase,refinery2,.dds,,,Art/BTG/Structures/refinery2/resourceoilbase.dds
building,BTG,factory,tankfactory,.dds,modern,,Art/BTG/Structures/tankfactory/factory.dds
building,BTG,tankfactory,tankfactory,.nif,modern,,Art/BTG/Structures/tankfactory/tankfactory.nif
building,BTG,boundshape,venetian_arsenal,.nif,,,Art/BTG/Structures/venetian_arsenal/boundshape.nif
building,BTG,fport,venetian_arsenal,.dds,,,Art/BTG/Structures/venetian_arsenal/fport.dds
building,BTG,med harbor,venetian_arsenal,.nif,,,Art/BTG/Structures/venetian_arsenal/med_harbor.nif
building,caveman2cosmos,accademiaaeronauticabuilding,buildings,.dds,,,Art/Caveman2Cosmos/art/buttons/buildings/accademiaaeronauticabuilding.dds
building,caveman2cosmos,automatedfiringrangebuilding,buildings,.dds,,,Art/Caveman2Cosmos/art/buttons/buildings/automatedfiringrangebuilding.dds
building,caveman2cosmos,bivouacgroundsbuilding,buildings,.dds,,,Art/Caveman2Cosmos/art/buttons/buildings/bivouacgroundsbuilding.dds
building,caveman2cosmos,blackhathideoutbuilding,buildings,.dds,,,Art/Caveman2Cosmos/art/buttons/buildings/blackhathideoutbuilding.dds
building,caveman2cosmos,brazenbullbuilding,buildings,.dds,,,Art/Caveman2Cosmos/art/buttons/buildings/brazenbullbuilding.dds
building,caveman2cosmos,cave icon,buildings,.dds,,,Art/Caveman2Cosmos/art/buttons/buildings/cave_icon.dds
building,caveman2cosmos,conspiratorshideoutbuilding,buildings,.dds,,,Art/Caveman2Cosmos/art/buttons/buildings/conspiratorshideoutbuilding.dds
building,caveman2cosmos,evelpidonmilitaryacademybuilding,buildings,.dds,,,Art/Caveman2Cosmos/art/buttons/buildings/evelpidonmilitaryacademybuilding.dds
building,caveman2cosmos,excilepracticesbuilding,buildings,.dds,,,Art/Caveman2Cosmos/art/buttons/buildings/excilepracticesbuilding.dds
building,caveman2cosmos,firingrangebuilding,buildings,.dds,,,Art/Caveman2Cosmos/art/buttons/buildings/firingrangebuilding.dds
building,caveman2cosmos,guardstationbuilding,buildings,.dds,,,Art/Caveman2Cosmos/art/buttons/buildings/guardstationbuilding.dds
building,caveman2cosmos,harvarduniversity,buildings,.dds,,,Art/Caveman2Cosmos/art/buttons/buildings/harvarduniversity.dds
building,caveman2cosmos,imperialjapanesenavalacademybuilding,buildings,.dds,,asian,Art/Caveman2Cosmos/art/buttons/buildings/imperialjapanesenavalacademybuilding.dds
building,caveman2cosmos,interrogationchairbuilding,buildings,.dds,,,Art/Caveman2Cosmos/art/buttons/buildings/interrogationchairbuilding.dds
building,caveman2cosmos,intestinalratsbuilding,buildings,.dds,,,Art/Caveman2Cosmos/art/buttons/buildings/intestinalratsbuilding.dds
building,caveman2cosmos,ironmaidenbuilding,buildings,.dds,,,Art/Caveman2Cosmos/art/buttons/buildings/ironmaidenbuilding.dds
building,caveman2cosmos,jagiellonianuniversity,buildings,.dds,,,Art/Caveman2Cosmos/art/buttons/buildings/jagiellonianuniversity.dds
building,caveman2cosmos,judascradlebuilding,buildings,.dds,,,Art/Caveman2Cosmos/art/buttons/buildings/judascradlebuilding.dds
building,caveman2cosmos,motorcycleclubbuilding,buildings,.dds,,,Art/Caveman2Cosmos/art/buttons/buildings/motorcycleclubbuilding.dds
building,caveman2cosmos,orbitaltargetsbuilding,buildings,.dds,,,Art/Caveman2Cosmos/art/buttons/buildings/orbitaltargetsbuilding.dds
building,caveman2cosmos,oxforduniversity,buildings,.dds,,,Art/Caveman2Cosmos/art/buttons/buildings/oxforduniversity.dds
building,caveman2cosmos,pawnshopbuilding,buildings,.dds,,,Art/Caveman2Cosmos/art/buttons/buildings/pawnshopbuilding.dds
building,caveman2cosmos,republicofchinanavalacademybuilding,buildings,.dds,,asian,Art/Caveman2Cosmos/art/buttons/buildings/republicofchinanavalacademybuilding.dds
building,caveman2cosmos,royalairforceacademybuilding,buildings,.dds,,,Art/Caveman2Cosmos/art/buttons/buildings/royalairforceacademybuilding.dds
building,caveman2cosmos,scavengersdaughterbulding,buildings,.dds,,,Art/Caveman2Cosmos/art/buttons/buildings/scavengersdaughterbulding.dds
building,caveman2cosmos,shootingclubbuilding,buildings,.dds,,,Art/Caveman2Cosmos/art/buttons/buildings/shootingclubbuilding.dds
building,caveman2cosmos,snakeoilsalesbuilding,buildings,.dds,,,Art/Caveman2Cosmos/art/buttons/buildings/snakeoilsalesbuilding.dds
building,caveman2cosmos,sorbonneuniversity,buildings,.dds,,,Art/Caveman2Cosmos/art/buttons/buildings/sorbonneuniversity.dds
building,caveman2cosmos,surgicalofficebuilding,buildings,.dds,,,Art/Caveman2Cosmos/art/buttons/buildings/surgicalofficebuilding.dds
building,caveman2cosmos,taxidermist,buildings,.dds,,,Art/Caveman2Cosmos/art/buttons/buildings/taxidermist.dds
building,caveman2cosmos,territorymarkersbuilding,buildings,.dds,,,Art/Caveman2Cosmos/art/buttons/buildings/territorymarkersbuilding.dds
building,caveman2cosmos,therack,buildings,.dds,,,Art/Caveman2Cosmos/art/buttons/buildings/therack.dds
building,caveman2cosmos,thumbscrewsbuilding,buildings,.dds,,,Art/Caveman2Cosmos/art/buttons/buildings/thumbscrewsbuilding.dds
building,caveman2cosmos,torturechamberbuilding,buildings,.dds,,,Art/Caveman2Cosmos/art/buttons/buildings/torturechamberbuilding.dds
building,caveman2cosmos,universityofbarcelona,buildings,.dds,,,Art/Caveman2Cosmos/art/buttons/buildings/universityofbarcelona.dds
building,caveman2cosmos,universityofbasel,buildings,.dds,,,Art/Caveman2Cosmos/art/buttons/buildings/universityofbasel.dds
building,caveman2cosmos,universityofbologna,buildings,.dds,,,Art/Caveman2Cosmos/art/buttons/buildings/universityofbologna.dds
building,caveman2cosmos,universityofcambridge,buildings,.dds,,,Art/Caveman2Cosmos/art/buttons/buildings/universityofcambridge.dds
building,caveman2cosmos,universityofcoimbra,buildings,.dds,,,Art/Caveman2Cosmos/art/buttons/buildings/universityofcoimbra.dds
building,caveman2cosmos,universityofedinburgh,buildings,.dds,,,Art/Caveman2Cosmos/art/buttons/buildings/universityofedinburgh.dds
building,caveman2cosmos,universityofheidelberg,buildings,.dds,,,Art/Caveman2Cosmos/art/buttons/buildings/universityofheidelberg.dds
building,caveman2cosmos,universityofmontpellier,buildings,.dds,,,Art/Caveman2Cosmos/art/buttons/buildings/universityofmontpellier.dds
